"","GSM972389","GSM972390","GSM972396","GSM972401","GSM972409","GSM972412","GSM972413","GSM972422","GSM972429","GSM972433","GSM972438","GSM972440","GSM972443","GSM972444","GSM972446","GSM972453","GSM972457","GSM972459","GSM972463","GSM972467","GSM972472","GSM972473","GSM972475","GSM972476","GSM972477","GSM972479","GSM972480","GSM972487","GSM972488","GSM972489","GSM972496","GSM972502","GSM972510","GSM972512","GSM972521"
"217179_x_at",4.89011266623935,8.64442810737822,5.26669281255884,9.25775460139004,8.17463702995235,8.02750642485615,7.10785107305807,8.76688649546952,9.47958223215421,8.02127029284969,6.20716480383584,8.34319144807234,5.70899840703173,7.47167297718354,6.66751323987262,5.1118462377201,6.61901823710642,6.80312019071188,8.03542433884963,7.02687828726827,5.49954600761596,7.98262621353565,6.96848960602322,4.13071686420603,4.97774233569898,7.22137543590769,5.9314514740397,8.2472611244029,9.47822041312827,6.65645004309438,7.91789658650795,6.13033558966002,7.29727853772928,7.93968572259734,6.55539214653085
"217238_s_at",3.66795447757489,9.61160649335696,5.3412576515576,7.75698500890362,3.69331574187134,8.20061621858978,5.06708620289515,4.30488496056346,6.82499980019323,8.74045745306529,7.28923776226907,7.13687820827269,9.46870235433811,4.63439226749564,8.43269087486163,7.34981481144975,6.58151743988003,5.25692712163058,4.638984840859,6.34976780046589,6.49799180119277,5.70089973407226,6.49373485396804,5.70982474045649,9.29103707322478,1.68014925372875,6.08953907142743,7.84716940165699,8.01800598758676,6.88060656033975,5.43068845130401,6.89033220747922,5.73244065756802,9.02318238721805,5.22353683728866
"217320_at",3.51154431712523,5.06228620224082,3.09620010789904,6.20038369413713,3.58243122673226,5.42956126292487,3.91556240212036,3.21064444388816,4.95622368239167,3.2049792296921,2.81999522072247,6.34307725898892,3.36351413626156,2.64973264053236,3.69419066306305,2.97869412582802,5.47881779818467,3.00273542212103,5.54325819987431,2.72964158797506,3.04644833828041,4.5933386278271,5.0305547804581,2.83120566305251,2.91521560151291,3.20103242644724,3.55394437745924,4.08856756782166,6.22084144806483,3.77046827516761,6.21331902862598,3.93804115638106,3.1300140908317,4.21172453175465,3.11715199057348
"217388_s_at",7.02384235362633,4.83899008104378,5.70104001885597,8.84964710920136,7.95797674585686,4.45062772949471,7.49101029573974,6.64111186513297,5.53108581445801,8.37776187455281,7.43094797537803,8.17676892874622,5.17284746924414,8.48513764239131,5.50762318373807,6.61705057389264,4.90348357960344,7.71773837750642,4.34634201522826,4.42630440082215,6.5610483299577,8.44761204223337,5.42169433188157,6.61233143719254,7.32083754375322,8.13350318635003,5.86445895321326,6.95112753245533,6.99698461313233,4.83501025446005,6.49134809102987,5.53164414315296,4.94602679297366,7.89412253710077,6.81941356278826
"217428_s_at",5.22919973698949,4.61244773613581,4.2615975424141,7.87965323767875,8.95639584162024,4.58633861216576,10.1379320487891,9.26909782077852,3.67389535438031,7.63144300827926,8.85665478921917,8.56153801997702,4.51041586161102,9.80787645063736,4.86360533827441,4.30006261883972,4.47806363146092,4.32974122898665,4.29287757137791,7.17805809094983,7.17047637666553,4.19843496601695,4.10931264408247,11.0932842944567,4.2518444009534,12.3957178854404,3.91702104872498,4.30225398087644,4.21642642783264,7.90400476722124,3.0441076793303,5.71235776034366,5.27674950257531,5.84069257870469,7.72939640545148
"217546_at",5.18486078827656,4.4673448284395,5.70435176153636,6.50857759103701,5.4476026356868,5.17471526460697,4.36849435212841,5.68714614615105,6.92711757688642,5.43361404722663,6.06181382612978,6.05206122619708,4.99355430360447,5.37564045401319,3.7905427870627,3.54790124755877,7.39489760569786,3.5491595958713,7.50909138426336,4.35401018118925,3.72645088694058,4.79905917651682,4.53604090597504,3.81417442694242,6.77318266816864,4.910661928952,3.28959466104466,7.02924433861959,5.69191446516814,6.13834653655238,3.94425890684176,5.03287195488815,5.9196835291061,3.46415732310301,3.97105247018362
"217564_s_at",2.78377582312469,4.05248247817528,3.86340283871636,3.33357185766307,3.17616767758422,2.89715855536118,3.00786981188879,2.8787126323331,2.69180238456616,2.95863683059992,3.24023245113548,4.79264285008418,8.70488990186422,2.60647979928243,2.92196397071113,8.60935989679848,6.49804864227206,4.22135323040301,4.61999836303665,5.62652775103846,8.41847657555781,3.2163312721338,2.95760156149251,2.37856197195457,2.01773535384788,2.03411828684844,2.93931615660923,7.65808987933401,8.43835213528915,3.5726168302439,3.08249440800503,3.11967782079298,3.85796255528002,7.49947230323087,3.54160715810538
"217590_s_at",7.46775896669407,6.06785340972388,7.21708329888513,7.9521666324705,5.46874220831929,7.06779830289657,4.83917491876451,5.3502775727626,6.53403121791677,5.14465155804248,7.09018153196626,6.14201000555575,4.12380529697565,7.15298322596368,7.86408921712824,6.96579404165953,5.58461230042839,8.36519643985625,8.21858988541934,4.26470974547511,7.84719862715394,6.94299537234854,8.40532818436374,4.1576622100357,4.95281217966815,4.54642532452775,6.36170309624503,8.11745174385768,7.25838418726934,6.43437154377678,6.9496809062028,4.64750717947752,6.56331556104757,6.43156416140717,5.03443803149985
"217599_s_at",3.22381713427701,3.75819257004673,3.33436411408653,4.79261892584102,5.63857086340841,3.54277466156781,4.44709234263647,4.11334990683778,3.3019885979432,4.44666581422714,4.28474512477732,3.8746286651974,3.0249671414802,4.60703354316303,3.74029603729929,3.09532035493239,4.84474345619358,2.85485877990168,3.14919367320521,4.11742488849531,3.28002936146638,3.69917654003687,3.17910299298244,4.37119042684183,2.96592838413891,5.40410719874854,4.40340735190427,2.85235658371997,4.77741214928006,3.2632723657583,3.60404357967874,2.98259748012804,4.47679438271946,3.89856566844338,3.56783237512668
"217678_at",8.00805217047206,6.03819279521737,7.1902753098796,8.39430529831225,4.63078339279851,6.77688112140601,6.5535290711492,4.4478197965549,4.72835006545214,6.53370888755527,8.24790172330768,7.16694937867057,7.36802943942383,10.195538634044,8.42820116131088,6.47312996768484,5.62152900055745,7.43808858047482,5.44071426037429,4.60262160423225,6.56392363492561,7.25820011211054,7.50302122121425,5.1672236028892,8.44221477303815,7.68781511582353,7.32539866315352,6.62679445260022,6.93680336547358,6.93727179522436,7.11263685982668,6.01623121399598,5.68335503482,7.86736776742332,5.3033180432289
"217889_s_at",5.27536086001069,7.12262158279606,4.24880849104446,6.31262610386524,7.66074582802439,5.69719649354604,7.35944319893849,6.38397694528019,4.46834568221127,7.07449588585722,6.87728389103284,6.33279717311711,4.44538349735902,5.83587501969227,5.19498995214356,5.66009249584455,6.95007769660666,4.47525156911477,6.66928125625826,7.03289778410765,5.16364416304768,5.35951344436827,3.64781740930883,6.89355817362259,4.89827710105574,7.98151438188811,5.1668921183925,7.33787466118309,4.55541014571607,5.42611501588568,5.12826899028876,4.3560806701758,4.60454127699032,6.58053147875694,5.51484579667517
"217966_s_at",4.9423139500877,5.18344747468295,5.02513420615386,6.72581639746785,6.65893148978475,5.50235598952793,6.39029098446302,5.29813405195778,4.59947292538037,7.45839483162818,7.35401665640468,5.43554437629184,4.78685270607393,7.66197180682384,5.18958972749708,5.08597030889566,5.00395134535051,5.1305370622275,5.04562122282287,8.52047087899171,4.92042814507924,5.81464314577143,4.17321636639478,7.43727882511256,4.85433025597308,6.55021946218019,4.19735581047886,5.04885306478031,4.96914757947083,4.29463730802785,4.33120764606701,5.24512629427581,4.80118409967511,5.94938275453911,6.19971794903183
"217967_s_at",6.05462427333157,6.45998463402315,5.28843932279269,8.42363629866541,7.97134366067376,6.4956132681694,8.21334529876676,6.80376757587689,6.14515358342019,9.23080210050802,8.50474864301799,6.99215378603071,5.36052468707886,8.38056243553487,6.93124190046863,5.47905450486195,6.23121138242673,5.90236782356077,5.97773281211236,10.2432484192526,5.44209335462187,7.13033114281788,5.49956428490555,9.26568699824992,4.930137304904,8.27965971374748,5.15542173932513,5.98004617051101,6.74005721215299,5.91652232245617,5.52222686376472,5.26304620352919,5.97402991515343,7.80656218746944,7.79832895923395
"218002_s_at",9.52024927026713,10.0675974948415,9.15950949950569,7.61439332574012,9.3094423877084,8.73680005196255,11.6347259239883,9.29311610311487,10.6175156246409,8.7352589367106,6.26481288255721,5.8455379395209,7.1249270704528,7.49068274396686,9.87760969876477,10.12185693234,10.8801966819577,7.14844294881875,10.3213105279142,8.51934859369672,3.57003447803391,10.8643961518784,10.9066559839302,8.04172944378167,9.19400954044261,8.33729903364578,8.37317377846736,9.52663005806335,11.0495485021349,11.2577840263075,10.2613097605701,8.63547867229867,9.50295452181996,9.31707287148428,7.98792723363906
"218087_s_at",7.72404010306704,4.55287678977322,7.08141852420921,6.53707031863688,6.39841735247546,7.07517078447924,8.42734393102784,6.28209431168552,6.02523785441385,9.78145969953334,7.92929977367908,6.69795717841664,5.89877459015523,6.12431930884578,6.56132569447666,4.78164751968828,6.59217274781308,6.47617726739762,6.19181702755024,11.4965857829375,6.36130233629511,5.74443016521322,6.58583322433493,9.89157914247661,5.82390040644105,7.14874961224951,5.10406272895914,5.71645402818638,6.41866676542409,6.74026912242171,5.93754710067267,4.70552605726469,6.69200317183312,6.57335473405166,8.28843377231698
"218468_s_at",5.26229570412498,6.24973268335376,8.08723608587995,11.0032816971739,8.26763741307769,9.86941030756511,9.88786903474655,9.23586533044313,7.24554077458167,9.87742886098564,10.8936198193086,9.1726399212068,7.13694652125812,11.1015681468302,8.56521976758135,5.56927079568428,7.1566817140153,8.20244632759712,7.15875771685615,12.0182021155332,9.16429125606676,8.2446123108537,4.36163991552111,10.9313944370314,6.47013802609353,10.86937595462,6.25997979161346,6.82747356168996,5.25448934052724,8.60323515508643,6.33029555744869,7.56183360955969,5.62126729722232,9.08702717730733,9.53099290464728
"218469_at",5.11413157227113,6.47498541453276,7.93978913354373,10.9892719481344,7.99835812619405,9.87177098852077,10.0597306154071,8.86250719455441,6.93616872726109,10.1065929761277,10.9897921446589,9.65581547997123,7.72015738847716,11.1712220328039,8.3543205392404,5.80964519698719,7.73295150161469,8.1953674366483,7.47080388117622,12.1880061307319,9.12408062415674,8.00004460194032,4.71969219097363,10.9172457020619,7.30276451779154,10.935571111962,6.12404466324648,6.98020327741643,5.39250130021093,8.70660151740216,6.16598829280812,7.8462937028917,5.7307658910645,9.31593957624814,9.6853987866128
"218502_s_at",4.03087721757012,4.02097972307145,3.64632947031285,5.55041329960673,5.16911981208579,3.78961276095113,6.28361246510316,4.56289407003601,3.34339363994245,5.94941945352898,5.97320126455017,5.55729353560304,3.82401148316038,5.52917552032154,4.01831595916283,3.57795580373087,4.74878714737796,6.40954288490131,3.67188621046918,6.04699595614244,3.55540903878131,3.94460951348571,3.24989629758689,5.81757044343419,5.1252776055524,5.8296877905577,3.62004316197983,3.48157998135681,4.46905493188444,3.57642261225226,3.32389873229692,3.98885199740395,3.91869668633743,4.89516826814112,5.14402826302223
"218625_at",8.14344703918706,4.04562999006932,7.81466902258289,5.99833918281103,5.17515459369656,4.76834596411357,4.40994547504509,5.60602660945043,4.54482165317248,7.07597614291851,4.62065531995961,4.86187326309513,6.23183225588743,5.18261392648976,4.16733663692671,8.0709642345279,5.39143352952603,4.93584498075994,7.53872999040604,6.0555093668445,7.96355948744436,6.93687448763277,8.43364394821616,4.86664119807775,3.87227391474636,6.26428938138442,4.16096685033066,7.19786053841073,4.82622138197544,7.46072855010584,4.42765959718708,7.55594343725435,4.04442697284091,4.36186762790329,6.63943035735473
"218694_at",5.5715060271504,5.61642817204993,5.04319904464456,6.93518564825439,7.94501968556045,5.50521924821454,7.8107151709036,6.72901024891557,5.71211385965075,8.28626111386055,7.77751154494922,6.72658140283199,5.39211038480479,8.0088686441245,5.9474546746664,5.00803241444267,5.41738701593681,5.72418829772315,6.01156676854746,8.98125848670212,6.00351454904201,6.14293064254044,5.33718358994451,8.09880356847209,5.0773959696361,9.11019027935972,4.83720929778677,5.37737627511867,5.7899971491893,6.00609571185789,4.87939219519941,6.08385769086607,5.50019150477816,6.39062172406359,7.53387436921486
"218824_at",3.92471907740747,3.85243195591603,4.01005774692479,4.15717653391915,6.43144235517581,4.1556681035292,6.61056600519711,4.19268324801662,3.49978909800834,4.50803719618966,4.95304210897234,5.20955303578113,3.59429211636508,5.90150914232427,3.98386450862014,3.31245393240185,4.13478292874974,3.99054034456448,3.91571675693602,7.68703002325584,3.64886161272343,4.1697166838559,4.15088969138764,4.84873672649906,4.28114207416021,6.65302623848782,3.582624371186,4.00399019613843,4.19352374900737,4.36537573209898,3.63315222134335,4.65540510910533,3.92741705800599,4.23920297456251,5.31854691114973
"218872_at",8.75659011405238,6.0747759796764,8.5013653303465,6.29877905393808,6.55414913417161,8.7480085351914,6.58757461604421,5.28431476383749,7.30006749412737,8.20860577419521,7.32841096457311,6.60362397184771,4.14713648765747,9.96039348405619,8.06795757938919,6.76769863172207,5.88833343902428,9.51431910905703,5.84376840574593,4.88499042450105,8.98200130133917,7.28815343324518,7.82127433602072,6.56113352315384,5.99497153108363,8.42918650490785,8.7631177747766,6.13213106232067,8.19537312266756,7.68493321990023,6.06513079445466,8.418668463361,5.81646532690112,7.02619963602286,6.60513126124345
"218888_s_at",4.67730274449487,6.28897707918687,6.84445777367776,6.78159782881412,6.00378198847754,4.74110252116811,6.63899121221441,5.23822904992693,6.20874363662176,8.26057854809422,8.36069466025433,8.13803744628536,4.37060422418453,7.78062263208748,8.33375225876239,7.81413256623594,7.08042755306859,8.29692058790541,7.94979018644954,4.41506305105152,5.18979032064006,8.1602302794392,4.49740216703782,5.88542271148251,8.25778277764545,6.47163992038949,8.55685916533068,6.1032994627009,7.68019503139184,8.10556155737438,6.39775253504485,6.73088046536104,8.53036204667809,7.91443951524507,6.64514749523683
"218934_s_at",4.69324392972078,4.6838323569584,4.86708715069437,4.82587158082856,4.81309658397678,4.5554357267988,4.56953872256499,4.97220653664572,5.22284683086353,7.55981746170875,5.91951722922087,4.52759662024106,4.85202908297639,4.58319502319311,4.91545007550197,4.52202705934884,4.52407192012881,4.52353928858971,4.90123583272347,9.17312816483845,4.54403919418865,4.28610885597982,5.03921969950171,5.85272097248064,4.59497114867345,5.22084643284119,4.58310123631729,4.69629080322378,4.29512295503491,4.79732436198555,4.18951424150595,5.42163626568026,4.98549466871556,4.69044648151038,5.74143923422873
"218959_at",3.39699899481592,4.50856090020511,3.64609854288683,4.39440179489949,3.61829089241414,3.59726589392298,3.34987158946769,4.67681771261771,3.52854878302717,3.50940730669519,5.67639516240943,3.88140152458208,3.96180539040059,6.94830702962637,3.92724615271488,3.46163858843134,3.59725719068778,3.90860935945639,3.58933925047599,3.5436643090995,3.39656324768621,3.49933582830144,3.88837664421716,3.5241927446336,3.6964763136921,6.15166329010482,3.36767317202752,3.36256901000185,3.22737895888421,3.8074833264022,3.46047390810766,3.92611941355777,3.77234342663471,3.76466797833829,3.74928627829037
"218963_s_at",8.19634351950289,5.0691880795788,7.4596059201483,7.58763007741456,8.06611993178006,10.2620037078187,5.54430877241178,5.81919618211765,6.77189454179656,10.7646347989971,4.43652607848361,4.28089539536863,5.86375642560759,7.09236532167484,5.03138490832309,6.64196994690268,3.94727003402828,7.83618254611543,7.36347684643944,8.20570655477518,6.09368968430514,8.02094543998947,3.05221817519903,7.09971027757013,10.3867489413973,5.87324363606176,7.37460596760409,4.73287065674699,5.00707746283793,7.93611638462476,7.61615111627896,5.07494420948003,3.7915594371254,8.37890673981834,4.47857154129063
"218990_s_at",4.44692111498203,6.46130719481084,4.13127346020013,4.14053495991359,4.0832415510919,3.95037608290222,4.32999930348888,4.7254218732351,4.62266346226778,3.77290632305368,4.22985601862846,4.99441008870315,4.32612888792681,6.53154065476985,4.4828042905031,4.00740192706599,4.10020209850116,4.0053684372241,3.98196039794619,4.05228353147864,4.09079459447724,4.82431581371025,4.10863327499666,4.31141532495432,6.21020113015427,9.27859838759146,4.23105464330128,3.98948878361716,4.67158039471668,3.98412909487257,4.43019356559436,4.60951279119426,4.37581323593759,5.048079565176,4.24222883381003
