"","IDs","tstat","pval","adjp"
"7617","227074_at","-1.53161939414242","0.135954361163167",0.22054636258696
"6863","225017_at","1.54539700263604","0.136000700982569",0.220588254180809
"10679","40562_at","1.54170508363345","0.136133516253577",0.2207703720601
"8911","231814_at","1.55680679081397","0.136194547433561",0.22083603890901
"5930","220643_s_at","1.52664067908412","0.136434317281511",0.221191462516708
"9791","238156_at","-1.53331525306573","0.136522005800293",0.221300257253844
"3313","209505_at","-1.52559934143698","0.136739399927654",0.221619238471832
"3137","208986_at","1.54188777966919","0.136818953811595",0.221714753787833
"5184","217963_s_at","-1.52487529406313","0.13684714512509",0.221727019949513
"5486","219029_at","1.54740274409566","0.136929874865685",0.221827635159838
"2302","205286_at","-1.54845483459737","0.137325496108083",0.222435030755364
"9367","235244_at","1.56383957432647","0.137511267275732",0.222702386767385
"7451","226663_at","-1.53796737841892","0.137607612568092",0.22282485697773
"9","1552310_at","1.56355802529917","0.137843491507276",0.223145810451367
"1937","204467_s_at","-1.56045642940322","0.137847328219678",0.223145810451367
"4007","212242_at","1.54798286161503","0.138044766211155",0.223431781770637
"5304","218507_at","-1.53748065029664","0.138200290724043",0.223624666450319
"9599","236224_at","-1.53033736211032","0.138211549794647",0.223624666450319
"10663","37966_at","-1.5452125905825","0.138226333075597",0.223624666450319
"4905","215559_at","1.52263787079057","0.138247941528891",0.223625976729146
"3181","209146_at","1.54746330174835","0.138304137762015",0.223660848592519
"7735","227385_at","1.55935557802748","0.138311103263733",0.223660848592519
"703","200796_s_at","-1.55679132981036","0.138357273812103",0.223701865868832
"295","1555962_at","1.52748201227973","0.138560467275301",0.223988739569626
"2315","205321_at","1.55529566962546","0.138576366779869",0.223988739569626
"2356","205429_s_at","-1.52484137916305","0.138914388475712",0.224467614200609
"3711","210912_x_at","1.51714149917072","0.138902593964505",0.224467614200609
"7149","225887_at","1.5685235319331","0.138974466307498",0.224530948420469
"1963","204538_x_at","-1.54956065469253","0.139097906342379",0.224629121206557
"5624","219440_at","-1.5180580764673","0.139080937238382",0.224629121206557
"10129","240655_at","-1.53903258841935","0.139088789740213",0.224629121206557
"8624","230110_at","1.51458544053159","0.139440826519759",0.225149086460497
"8229","228737_at","-1.53258593992204","0.139509313367442",0.225225846445456
"6148","221872_at","-1.52983655594604","0.139536742734917",0.225236309545988
"6436","223089_at","-1.53031011319271","0.13981840633284",0.225623218503781
"6992","225424_at","1.53372609675523","0.139816085136152",0.225623218503781
"155","1554420_at","-1.54260609077918","0.139870750884271",0.225673816552773
"9207","233898_s_at","-1.54272781163138","0.139985476782004",0.225825033212319
"3020","208337_s_at","1.53545783688019","0.140054178096205",0.225901968630422
"4948","215891_s_at","-1.53543013708695","0.140108719323681",0.225956044722997
"483","1559263_s_at","1.53200786398812","0.140177795908841",0.225999649364501
"911","201599_at","-1.52050218433399","0.140169062095004",0.225999649364501
"9553","235947_at","1.5214116175641","0.140217259295749",0.226029381101633
"9018","232264_at","-1.54475611080773","0.140328144081033",0.226174217532494
"4172","212794_s_at","-1.52547701797771","0.140352309214279",0.226179260892075
"5181","217941_s_at","-1.51744105980921","0.14039412117416",0.226180441559626
"6073","221577_x_at","1.53265748664017","0.140395114115415",0.226180441559626
"4235","213002_at","-1.52396523697253","0.14053149919608",0.226366244098315
"8512","229694_at","-1.53842304315859","0.140600424604215",0.22644334411991
"7464","226697_at","-1.56188940882807","0.140640089735298",0.226473303105275
"10533","244042_x_at","1.51011372962479","0.14073062298743",0.22658515399234
"9697","236889_at","-1.54192868934082","0.140796886098837",0.226657900783754
"268","1555788_a_at","1.51717528411303","0.140948684964516",0.22682872653519
"3444","209800_at","-1.56733930332842","0.140958856651383",0.22682872653519
"6009","221163_s_at","1.53523529268824","0.140966290058421",0.22682872653519
"2112","204864_s_at","-1.53659998198588","0.141020466181676",0.226881947087443
"2758","206693_at","1.53133512021323","0.141159134872819",0.227071067946222
"6810","224851_at","1.5151341754365","0.141247038713083",0.227178483207639
"4437","213572_s_at","1.54102657962061","0.141299820536648",0.227229385344008
"986","201801_s_at","-1.51478224576738","0.141332339954596",0.227247692416901
"843","201349_at","1.51461186477849","0.141461757263874",0.227421772443357
"242","1555465_at","1.51494571783931","0.141493665457908",0.227439062790167
"4175","212805_at","1.53977561508691","0.14160923547745",0.227556792684732
"5012","216491_x_at","-1.52021692194337","0.141588921736082",0.227556792684732
"8321","229072_at","-1.50733390434537","0.141630997798293",0.227557753784705
"9559","235965_at","1.50804514067546","0.14166717233612",0.227581867168379
"10025","239597_at","-1.51811858546917","0.141866289035365",0.227867693413242
"3011","208284_x_at","1.52356105180279","0.141937272054841",0.22794765483699
"1942","204480_s_at","1.53026504157342","0.142052149414926",0.228076011453149
"2044","204709_s_at","1.52182498553087","0.142059621345028",0.228076011453149
"10496","243683_at","-1.548322836667","0.142151023667921",0.228188684156089
"1888","204365_s_at","-1.56085086531935","0.142365885455923",0.228465373197326
"4589","214056_at","-1.53580449127743","0.142350199733644",0.228465373197326
"665","200597_at","1.52902465026944","0.142435844454957",0.228543530753574
"1748","204041_at","-1.52312316587273","0.142545382203402",0.228685161064007
"1669","203854_at","-1.50357900729471","0.142634251020331",0.228759467030221
"9051","232396_at","-1.51136732585404","0.142627181495541",0.228759467030221
"72","1553133_at","-1.53888616445464","0.143071181653716",0.229426002258129
"5768","219854_at","-1.49968108778107","0.143237931590331",0.22965914710099
"9167","233479_at","1.5324353376919","0.143401843875975",0.229887673379228
"225","1555274_a_at","1.51361158991455","0.143497724294049",0.230007085809424
"7303","226320_at","1.51666265011804","0.143576848827466",0.230099609270072
"3580","210260_s_at","-1.52288778589803","0.143624984005179",0.23014244828967
"4124","212629_s_at","1.5070590384852","0.143705512879934",0.230237173965884
"10376","242776_at","-1.51506722434539","0.144116987398474",0.23086201557038
"5516","219132_at","-1.49600320180618","0.144165923514706",0.230906004711771
"1196","202525_at","1.50715357425299","0.144217987711085",0.23095499015037
"9841","238565_at","1.51548450746299","0.144305522793921",0.231060756676134
"6235","222316_at","-1.51640100132205","0.144519050832747",0.231368200499359
"7607","227051_at","1.52543200302683","0.144547718332226",0.231379643815408
"4355","213320_at","1.50888714925108","0.144588534199992",0.231396979983003
"4446","213603_s_at","-1.5209954346449","0.144619610889246",0.231396979983003
"9376","235278_at","1.50433729469523","0.144623112489377",0.231396979983003
"5740","219757_s_at","1.49634457922542","0.144816850460937",0.231672485665228
"9883","238751_at","-1.54948526201116","0.144839055353691",0.231673538108135
"451","1558569_at","-1.52950540216325","0.145102400871068",0.232060243070909
"8689","230370_x_at","1.492845786924","0.14520705766019",0.232193082088394
"8978","232081_at","-1.49568892631846","0.145463158389539",0.232533434285507
"10490","243598_at","-1.50869251512275","0.145458327978634",0.232533434285507
"6208","222158_s_at","-1.49093777754608","0.145519112544082",0.232588300590749
"4597","214074_s_at","-1.5142530085407","0.145640245224468",0.232747312225547
"6003","221122_at","1.49065258707644","0.14568627128896",0.232786266740808
"10142","240873_x_at","-1.49149453475872","0.145817483994275",0.232961305781047
"7629","227120_at","1.51544414535078","0.145938309134319",0.233119699868102
"1907","204417_at","-1.49195798328997","0.146020542707885",0.2332164104568
"3349","209607_x_at","1.51008844625672","0.14609338693535",0.233263453568293
"6365","222802_at","-1.50086766827008","0.146074877907845",0.233263453568293
"3161","209083_at","-1.50850399490865","0.146143185001383",0.233308318505549
"6483","223261_at","-1.49990578573927","0.146242436939146",0.233432108368423
"627","1569003_at","-1.51731500159785","0.146398508161358",0.233646542934677
"6469","223231_at","1.50693791325028","0.146527747820208",0.233818098035452
"671","200623_s_at","1.5192299907834","0.146680082057847",0.233970899527359
"4328","213261_at","-1.49223385260112","0.146706020200395",0.233970899527359
"6404","222904_s_at","1.53183436029851","0.14667634102889",0.233970899527359
"9639","236471_at","1.49832626509047","0.146710547304079",0.233970899527359
"7247","226140_s_at","-1.49104452458394","0.14676112436277",0.234016848457438
"291","1555935_s_at","1.50793755363522","0.146784699081734",0.23401973376732
"2513","205827_at","-1.53982310236922","0.146851851637397",0.234092084329917
"2832","207069_s_at","1.4905390167736","0.146950098381801",0.234213972398625
"10464","243431_at","-1.51615372201288","0.147034186792428",0.234313261655875
"8210","228667_at","-1.51980222382888","0.147088909194186",0.23436573083223
"9963","239228_at","-1.50324711349013","0.147132533515022",0.234400503830718
"8636","230165_at","1.5075661793445","0.147221549936241",0.234507571098439
"8867","231281_at","-1.48677425882822","0.147371709802722",0.234711986935101
"8258","228841_at","1.49334171793748","0.147700654908581",0.235201042887598
"8933","231872_at","1.49946412096464","0.148099973785084",0.235767088856562
"9497","235683_at","1.48216883969577","0.148096190701222",0.235767088856562
"7234","226110_at","1.48750800786558","0.148190063630593",0.235875583146726
"10555","244290_at","-1.4958405477451","0.148259159335878",0.235950633685518
"1114","202242_at","1.4985870214818","0.148362881847001",0.23608076152419
"2880","207356_at","1.48359656567067","0.148451925866738",0.236187497324529
"2661","206295_at","1.50116754035433","0.148518495470491",0.236258449962823
"8327","229090_at","-1.4811870917948","0.14859067020931",0.23630334064347
"9181","233599_at","-1.52227984723697","0.148587648011888",0.23630334064347
"2394","205522_at","-1.49161868626278","0.148693836251785",0.236432435282341
"6179","222001_x_at","-1.48385174143165","0.148878765306741",0.236691480789306
"7780","227499_at","1.50205404857302","0.148943732810465",0.236759759783873
"9257","234675_x_at","-1.50220220868142","0.148990445789095",0.236799005635528
"5678","219581_at","1.49840858645953","0.149252432626284",0.237180336328378
"9321","235107_at","1.49340528939516","0.149329683885136",0.237268030313726
"2694","206424_at","-1.53979444749641","0.149410425931542",0.237361244033088
"6287","222556_at","1.47744673946468","0.149543484930754",0.237537531389491
"6380","222838_at","-1.48929397906765","0.149798902946408",0.237908095196422
"1277","202762_at","1.50659628116725","0.14996673704729",0.238139470791975
"4438","213575_at","-1.48717345519654","0.150038053317172",0.238217535331694
"10494","243664_at","-1.51574632973103","0.150074883047838",0.238240830138839
"2844","207144_s_at","1.48705001997434","0.150190602911411",0.238389336064879
"3753","211144_x_at","-1.51642411739678","0.150413329833779",0.238672391141203
"5219","218115_at","1.50142419379176","0.150395437843611",0.238672391141203
"6742","224587_at","1.48119862429711","0.150582705938248",0.238905895565596
"2288","205251_at","1.51603366174322","0.150606173328347",0.238907874834226
"4874","215333_x_at","1.47188304406432","0.15077910421532",0.239146913781254
"845","201362_at","1.50420272728875","0.150811694414624",0.239163324239829
"4165","212774_at","1.48262943330212","0.150921459570841",0.239302098998036
"4030","212327_at","-1.47543979271282","0.15102168932978",0.239425715669979
"9864","238657_at","1.50405070127163","0.15144672510113",0.240064158674237
"8997","232150_at","-1.49555267097189","0.151475182847848",0.24007387470225
"280","1555860_x_at","-1.49295702632224","0.151558839231806",0.240148044152407
"1939","204470_at","-1.48700198022161","0.151588985831695",0.240148044152407
"3369","209646_x_at","1.47207803422553","0.151583179928431",0.240148044152407
"1482","203365_s_at","1.49831971000259","0.151707165590919",0.240292924148098
"8438","229483_at","-1.49331060854584","0.151725135978556",0.240292924148098
"1350","202965_s_at","1.46685126074701","0.151883561277075",0.240472986430733
"5603","219383_at","1.48512904743778","0.151880115756101",0.240472986430733
"1850","204275_at","1.48771399828071","0.152023391429491",0.2406589376693
"501","1559723_s_at","-1.51171023475344","0.152084988321588",0.240721006099472
"8054","228271_at","-1.49551933956514","0.152407749360589",0.24119636754858
"5859","220138_at","-1.52844094659587","0.152611271100914",0.241482911976016
"7985","228069_at","1.46917990202526","0.152737624675542",0.241647283771546
"7892","227801_at","-1.49081066846237","0.152908320065329",0.241881750381406
"8683","230349_at","1.47632062181232","0.153017751033186",0.242019249648252
"7363","226458_at","1.46976347644308","0.153117463511675",0.242122481894147
"7622","227084_at","-1.49938771041996","0.153128057745554",0.242122481894147
"7764","227461_at","1.46191598137235","0.153224062962056",0.242238659751217
"3578","210241_s_at","1.46988332551348","0.153530803746235",0.242687915595342
"10031","239646_at","-1.49629573592878","0.153560676293256",0.242699454873598
"7419","226600_at","-1.47290719763151","0.153684690813521",0.242859758322601
